versione 1.0 (con cast)
 
 delta T = 0.000000s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000000s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000010s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000010s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000000s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000000s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000000s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000010s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000010s, MSE = 0.00000000000000000000000, epsilon = 0.001

 delta T = 0.002900s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002940s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.003590s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002920s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002900s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002780s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002760s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002760s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002780s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002750s, MSE = 0.00000000000000000000000, epsilon = 0.001

 delta T = 0.003220s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002950s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.003160s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002780s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002780s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002750s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002850s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002730s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002760s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002790s, MSE = 0.00000000000000000000000, epsilon = 0.001

 delta T = 0.002840s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.003080s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002950s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.003190s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002760s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002910s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002760s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002770s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.002730s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.003220s, MSE = 0.00000000000000000000000, epsilon = 0.001

 delta T = 0.000010s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000010s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000010s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000000s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000000s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000010s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000000s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000000s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000000s, MSE = 0.00000000000000000000000, epsilon = 0.001
 delta T = 0.000010s, MSE = 0.00000000000000000000000, epsilon = 0.001
